YEAR,REGION,AREA,SOURCE_LOAN,PURPOSE_BORROW,VALUE,UNIT,SOURCE
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,รวม,3635,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,175,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,15,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1688,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,720,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,872,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคกลาง,นอกเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,166,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,รวม,201724,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,53147,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,ใช้ในการศึกษา,3453,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",64042,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,ใช้ในการทำธุรกิจ,20743,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,ใช้ในการทำการเกษตร,58913,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,รวม,อื่นๆ,1426,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"หนี้ในระบบ ",รวม,199907,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,52767,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"หนี้ในระบบ ",ใช้ในการศึกษา,3440,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",63275,บาท,สำนักงานสถิติแห่งชาติ
2564,ภาคเหนือ,รวม,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,20510,บาท,สำนักงานสถิติแห่งชาติ
